ReviewKey,UserKey,SystemKey,OwnerKey,CycleDateKey,ReviewCompletedDateKey,ReviewStatus,DaysOutstanding,IsOrphanedAccount,HasSoDConflict
2468,156,10,1,20241001,20241007.0,Completed,6,False,False
2469,156,10,1,20250101,20250105.0,Completed,4,False,False
2470,156,10,1,20250401,20250415.0,Completed,14,False,False
2471,156,10,1,20250701,20250807.0,Completed,37,False,False
2472,156,10,1,20251001,20251019.0,Completed,18,False,False
2473,156,10,1,20260101,20260105.0,Completed,4,False,False
2474,156,10,1,20260401,20260522.0,Completed,51,False,False
2475,156,10,1,20260701,20260717.0,Completed,16,False,False
2476,157,10,1,20240701,20240726.0,Completed,25,False,False
2477,157,10,1,20241001,20241004.0,Completed,3,False,False
2478,157,10,1,20250101,20250215.0,Completed,45,False,False
2479,157,10,1,20250401,20250410.0,Completed,9,False,False
2480,157,10,1,20250701,20250704.0,Completed,3,False,False
2481,157,10,1,20251001,20251016.0,Completed,15,False,False
2482,157,10,1,20260101,20260126.0,Completed,25,False,False
2483,157,10,1,20260401,20260421.0,Completed,20,False,False
2484,157,10,1,20260701,20260721.0,Completed,20,False,False
2485,158,1,1,20240701,20240807.0,Completed,37,False,False
2486,158,1,1,20241001,20241029.0,Completed,28,False,False
2487,158,1,1,20250101,20250107.0,Completed,6,False,False
2488,158,1,1,20250401,20250422.0,Completed,21,False,False
2489,158,1,1,20250701,20250720.0,Completed,19,False,False
2490,158,1,1,20251001,20251204.0,Completed,64,False,False
2491,158,1,1,20260101,20260224.0,Completed,54,False,False
2492,158,1,1,20260401,20260418.0,Completed,17,False,False
2493,158,1,1,20260701,20260815.0,Completed,45,False,False
2494,158,8,1,20240701,20240713.0,Completed,12,False,False
2495,158,8,1,20241001,20241003.0,Completed,2,False,False
2496,158,8,1,20250101,20250102.0,Completed,1,False,False
2497,158,8,1,20250401,20250421.0,Completed,20,False,False
2498,158,8,1,20250701,20250706.0,Completed,5,False,False
2499,158,8,1,20251001,20251006.0,Completed,5,False,False
2500,158,8,1,20260101,20260108.0,Completed,7,False,False
2501,158,8,1,20260401,20260422.0,Completed,21,False,False
2502,158,8,1,20260701,20260728.0,Completed,27,False,False
2503,158,5,1,20240701,20240814.0,Completed,44,False,False
2504,158,5,1,20241001,20241004.0,Completed,3,False,False
2505,158,5,1,20250101,20250112.0,Completed,11,False,False
2506,158,5,1,20250401,20250410.0,Completed,9,False,False
2507,158,5,1,20250701,20250804.0,Completed,34,False,False
2508,158,5,1,20251001,20251012.0,Completed,11,False,False
2509,158,5,1,20260101,20260119.0,Completed,18,False,False
2510,158,5,1,20260401,20260507.0,Completed,36,False,False
2511,158,5,1,20260701,20260722.0,Completed,21,False,False
2512,159,6,1,20240701,20240717.0,Completed,16,False,False
2513,159,6,1,20241001,20241012.0,Completed,11,False,False
2514,159,6,1,20250101,20250126.0,Completed,25,False,False
2515,159,6,1,20250401,20250428.0,Completed,27,False,False
2516,159,6,1,20250701,20250720.0,Completed,19,False,False
2517,159,6,1,20251001,20251028.0,Completed,27,False,False
2518,160,8,1,20240701,20240901.0,Completed,62,False,False
2519,160,8,1,20241001,20241023.0,Completed,22,False,False
2520,160,8,1,20250101,20250113.0,Completed,12,False,False
2521,160,8,1,20250401,20250418.0,Completed,17,False,False
2522,160,8,1,20250701,20250730.0,Completed,29,False,False
2523,160,8,1,20251001,20251010.0,Completed,9,False,False
2524,160,8,1,20260101,20260109.0,Completed,8,False,False
2525,160,8,1,20260401,20260417.0,Completed,16,False,False
2526,160,8,1,20260701,20260713.0,Completed,12,False,False
2527,160,7,1,20240701,20240707.0,Completed,6,False,False
2528,160,7,1,20241001,20241016.0,Completed,15,False,False
2529,160,7,1,20250101,20250203.0,Completed,33,False,False
2530,160,7,1,20250401,20250419.0,Completed,18,False,False
2531,160,7,1,20250701,20250706.0,Completed,5,False,False
2532,160,7,1,20251001,20251021.0,Completed,20,False,False
2533,160,7,1,20260101,20260111.0,Completed,10,False,False
2534,160,7,1,20260401,20260520.0,Completed,49,False,False
2535,160,7,1,20260701,20260720.0,Completed,19,False,False
2536,161,1,1,20240701,20240717.0,Completed,16,False,True
2537,161,1,1,20241001,20241113.0,Completed,43,False,True
2538,161,1,1,20250101,20250201.0,Completed,31,False,True
2539,161,1,1,20250401,20250602.0,Completed,62,False,False
2540,161,1,1,20250701,20250718.0,Completed,17,False,False
2541,161,1,1,20251001,20251108.0,Completed,38,False,False
2542,161,1,1,20260101,20260107.0,Completed,6,False,False
2543,161,1,1,20260401,20260429.0,Completed,28,False,False
2544,161,1,1,20260701,20260710.0,Completed,9,False,False
2545,161,5,1,20240701,20240823.0,Completed,53,False,True
2546,161,5,1,20241001,20241009.0,Completed,8,False,True
2547,161,5,1,20250101,20250205.0,Completed,35,False,True
2548,161,5,1,20250401,20250406.0,Completed,5,False,False
2549,161,5,1,20250701,20250710.0,Completed,9,False,False
2550,161,5,1,20251001,20251017.0,Completed,16,False,False
2551,161,5,1,20260101,20260103.0,Completed,2,False,False
2552,161,5,1,20260401,20260527.0,Completed,56,False,False
2553,161,5,1,20260701,20260720.0,Completed,19,False,False
2554,162,6,1,20240701,20240708.0,Completed,7,False,False
2555,162,6,1,20241001,20241005.0,Completed,4,False,False
2556,162,6,1,20250101,20250120.0,Completed,19,False,False
2557,162,6,1,20250401,20250406.0,Completed,5,False,False
2558,162,6,1,20250701,20250723.0,Completed,22,False,False
2559,162,6,1,20251001,20251005.0,Completed,4,False,False
2560,162,6,1,20260101,20260121.0,Completed,20,False,False
2561,162,6,1,20260401,20260424.0,Completed,23,False,False
2562,162,6,1,20260701,20260707.0,Completed,6,False,False
2563,162,10,1,20240701,20240709.0,Completed,8,False,False
2564,162,10,1,20241001,20241004.0,Completed,3,False,False
2565,162,10,1,20250101,20250128.0,Completed,27,False,False
2566,162,10,1,20250401,20250425.0,Completed,24,False,False
2567,162,10,1,20250701,20250709.0,Completed,8,False,False
2568,162,10,1,20251001,20251111.0,Completed,41,False,False
2569,162,10,1,20260101,20260123.0,Completed,22,False,False
2570,162,10,1,20260401,20260408.0,Completed,7,False,False
2571,162,10,1,20260701,20260716.0,Completed,15,False,False
2572,163,6,1,20240701,20240710.0,Completed,9,False,False
2573,163,6,1,20241001,20241020.0,Completed,19,False,False
2574,163,6,1,20250101,20250116.0,Completed,15,False,False
2575,163,6,1,20250401,20250424.0,Completed,23,False,False
2576,163,6,1,20250701,20250806.0,Completed,36,False,False
2577,163,6,1,20251001,20251023.0,Completed,22,False,False
2578,163,6,1,20260101,20260106.0,Completed,5,False,False
2579,163,6,1,20260401,20260415.0,Completed,14,False,False
2580,163,6,1,20260701,20260720.0,Completed,19,False,False
2581,163,10,1,20240701,20240721.0,Completed,20,False,False
2582,163,10,1,20241001,20241008.0,Completed,7,False,False
2583,163,10,1,20250101,20250113.0,Completed,12,False,False
2584,163,10,1,20250401,20250422.0,Completed,21,False,False
2585,163,10,1,20250701,20250706.0,Completed,5,False,False
2586,163,10,1,20251001,20251011.0,Completed,10,False,False
2587,163,10,1,20260101,20260125.0,Completed,24,False,False
2588,163,10,1,20260401,20260505.0,Completed,34,False,False
2589,163,10,1,20260701,20260713.0,Completed,12,False,False
2590,164,8,1,20240701,20240703.0,Completed,2,False,False
2591,164,8,1,20241001,20241011.0,Completed,10,False,False
2592,164,8,1,20250101,20250123.0,Completed,22,False,False
2593,164,8,1,20250401,20250407.0,Completed,6,False,False
2594,164,8,1,20250701,20250718.0,Completed,17,False,False
2595,164,8,1,20251001,20251013.0,Completed,12,False,False
2596,164,8,1,20260101,20260126.0,Completed,25,False,False
2597,164,8,1,20260401,20260509.0,Completed,38,False,False
2598,164,8,1,20260701,20260713.0,Completed,12,False,False
2599,165,9,1,20240701,20240728.0,Completed,27,False,False
2600,165,9,1,20241001,20241004.0,Completed,3,False,False
2601,165,9,1,20250101,20250321.0,Completed,79,False,False
2602,165,9,1,20250401,20250408.0,Completed,7,False,False
2603,165,9,1,20250701,20250811.0,Completed,41,False,False
2604,165,9,1,20251001,20251104.0,Completed,34,False,False
2605,165,9,1,20260101,20260201.0,Completed,31,False,False
2606,165,9,1,20260401,20260416.0,Completed,15,False,False
2607,165,1,1,20240701,20240906.0,Completed,67,False,False
2608,165,1,1,20241001,20241017.0,Completed,16,False,False
2609,165,1,1,20250101,20250106.0,Completed,5,False,False
2610,165,1,1,20250401,20250519.0,Completed,48,False,False
2611,165,1,1,20250701,20250723.0,Completed,22,False,False
2612,165,1,1,20251001,20251207.0,Completed,67,False,False
2613,165,1,1,20260101,20260401.0,Completed,90,False,False
2614,165,1,1,20260401,20260504.0,Completed,33,False,False
2615,165,1,1,20260701,20260709.0,Completed,8,True,False
2616,166,4,1,20240701,20240715.0,Completed,14,False,False
2617,166,4,1,20241001,20241010.0,Completed,9,False,False
2618,166,4,1,20250101,20250129.0,Completed,28,False,False
2619,166,4,1,20250401,20250410.0,Completed,9,False,False
2620,166,4,1,20250701,20250723.0,Completed,22,False,False
2621,166,4,1,20251001,20251003.0,Completed,2,False,False
2622,166,4,1,20260101,20260119.0,Completed,18,False,False
2623,166,4,1,20260401,20260414.0,Completed,13,False,False
2624,166,4,1,20260701,20260816.0,Completed,46,False,False
2625,166,2,1,20240701,20240814.0,Completed,44,False,False
2626,166,2,1,20241001,20241114.0,Completed,44,False,False
2627,166,2,1,20250101,20250119.0,Completed,18,False,False
2628,166,2,1,20250401,20250417.0,Completed,16,False,False
2629,166,2,1,20250701,20250717.0,Completed,16,False,False
2630,166,2,1,20251001,20251212.0,Completed,72,False,False
2631,166,2,1,20260101,20260223.0,Completed,53,False,False
2632,166,2,1,20260401,20260430.0,Completed,29,False,False
2633,166,2,1,20260701,,Overdue,80,False,False
2634,166,3,1,20240701,20240712.0,Completed,11,False,False
2635,166,3,1,20241001,20241123.0,Completed,53,False,False
2636,166,3,1,20250101,20250118.0,Completed,17,False,False
2637,166,3,1,20250401,20250416.0,Completed,15,False,False
2638,166,3,1,20250701,20250726.0,Completed,25,False,False
2639,166,3,1,20251001,20251018.0,Completed,17,False,False
2640,166,3,1,20260101,20260204.0,Completed,34,False,False
2641,166,3,1,20260401,20260501.0,Completed,30,False,False
2642,166,3,1,20260701,20260807.0,Completed,37,False,False
2643,167,7,1,20240701,20240719.0,Completed,18,False,False
2644,167,7,1,20241001,20241030.0,Completed,29,False,False
2645,167,7,1,20250101,20250107.0,Completed,6,False,False
2646,167,7,1,20250401,20250410.0,Completed,9,False,False
2647,167,7,1,20250701,20250713.0,Completed,12,False,False
2648,167,7,1,20251001,20251006.0,Completed,5,False,False
2649,167,7,1,20260101,20260225.0,Completed,55,False,False
2650,167,7,1,20260401,20260407.0,Completed,6,False,False
2651,167,7,1,20260701,20260704.0,Completed,3,False,False
2652,168,7,1,20240701,20240705.0,Completed,4,False,False
2653,168,7,1,20241001,20241013.0,Completed,12,False,False
2654,168,7,1,20250101,20250122.0,Completed,21,False,False
2655,168,7,1,20250401,20250415.0,Completed,14,False,False
2656,168,7,1,20250701,20250705.0,Completed,4,False,False
2657,168,7,1,20251001,20251022.0,Completed,21,False,False
2658,168,7,1,20260101,20260103.0,Completed,2,False,False
2659,168,7,1,20260401,20260405.0,Completed,4,False,False
2660,168,7,1,20260701,20260709.0,Completed,8,False,False
2661,169,8,1,20240701,20240729.0,Completed,28,False,False
2662,169,8,1,20241001,20241015.0,Completed,14,False,False
2663,169,8,1,20250101,20250116.0,Completed,15,False,False
2664,169,8,1,20250401,20250405.0,Completed,4,False,False
2665,169,8,1,20250701,20250710.0,Completed,9,False,False
2666,169,8,1,20251001,20251026.0,Completed,25,False,False
2667,169,8,1,20260101,20260118.0,Completed,17,False,False
2668,169,8,1,20260401,20260423.0,Completed,22,False,False
2669,169,8,1,20260701,20260714.0,Completed,13,False,False
2670,170,7,1,20240701,20240726.0,Completed,25,False,False
2671,170,7,1,20241001,20241005.0,Completed,4,False,False
2672,170,7,1,20250101,20250112.0,Completed,11,False,False
2673,170,7,1,20250401,20250420.0,Completed,19,False,False
2674,170,7,1,20250701,20250704.0,Completed,3,False,False
2675,170,7,1,20251001,20251002.0,Completed,1,False,False
2676,170,7,1,20260101,20260213.0,Completed,43,False,False
2677,170,7,1,20260401,20260415.0,Completed,14,False,False
2678,170,7,1,20260701,20260703.0,Completed,2,False,False
2679,171,8,1,20240701,20240715.0,Completed,14,False,False
2680,171,8,1,20241001,20241005.0,Completed,4,False,False
2681,171,8,1,20250101,20250107.0,Completed,6,False,False
2682,171,8,1,20250401,20250430.0,Completed,29,False,False
2683,171,8,1,20250701,20250709.0,Completed,8,False,False
2684,171,8,1,20251001,20251009.0,Completed,8,False,False
2685,171,8,1,20260101,20260105.0,Completed,4,False,False
2686,171,8,1,20260401,20260411.0,Completed,10,False,False
2687,171,8,1,20260701,20260716.0,Completed,15,False,False
2688,171,1,1,20240701,20240718.0,Completed,17,False,False
2689,171,1,1,20241001,20250110.0,Completed,101,False,False
2690,171,1,1,20250101,20250111.0,Completed,10,False,False
2691,171,1,1,20250401,20250411.0,Completed,10,False,False
2692,171,1,1,20250701,20250720.0,Completed,19,False,False
2693,171,1,1,20251001,20260102.0,Completed,93,False,False
2694,171,1,1,20260101,20260214.0,Completed,44,False,False
2695,171,1,1,20260401,20260417.0,Completed,16,False,False
2696,171,1,1,20260701,20260717.0,Completed,16,False,False
2697,172,8,1,20240701,20240706.0,Completed,5,False,False
2698,172,8,1,20241001,20241010.0,Completed,9,False,False
2699,172,8,1,20250101,20250112.0,Completed,11,False,False
2700,172,8,1,20250401,20250422.0,Completed,21,False,False
2701,172,8,1,20250701,20250719.0,Completed,18,False,False
2702,172,8,1,20251001,20251010.0,Completed,9,False,False
2703,172,8,1,20260101,20260205.0,Completed,35,False,False
2704,172,8,1,20260401,20260408.0,Completed,7,False,False
2705,172,8,1,20260701,20260704.0,Completed,3,False,False
2706,173,1,1,20240701,20240801.0,Completed,31,False,False
2707,173,1,1,20241001,20241124.0,Completed,54,False,False
2708,173,1,1,20250101,20250126.0,Completed,25,False,False
2709,173,1,1,20250401,20250409.0,Completed,8,False,False
2710,173,1,1,20250701,20250730.0,Completed,29,False,False
2711,173,7,1,20240701,20240717.0,Completed,16,False,False
2712,173,7,1,20241001,20241018.0,Completed,17,False,False
2713,173,7,1,20250101,20250116.0,Completed,15,False,False
2714,173,7,1,20250401,20250501.0,Completed,30,False,False
2715,174,9,1,20240701,20240706.0,Completed,5,False,False
2716,174,9,1,20241001,20241002.0,Completed,1,False,False
2717,174,9,1,20250101,20250103.0,Completed,2,False,False
2718,174,9,1,20250401,20250405.0,Completed,4,False,False
2719,174,9,1,20250701,20250725.0,Completed,24,False,False
2720,174,9,1,20251001,20251011.0,Completed,10,False,False
2721,174,9,1,20260101,20260207.0,Completed,37,False,False
2722,174,9,1,20260401,20260405.0,Completed,4,False,False
2723,174,9,1,20260701,20260807.0,Completed,37,False,False
2724,174,1,1,20240701,20240713.0,Completed,12,False,False
2725,174,1,1,20241001,20241023.0,Completed,22,False,False
2726,174,1,1,20250101,20250106.0,Completed,5,False,False
2727,174,1,1,20250401,20250607.0,Completed,67,False,False
2728,174,1,1,20250701,20250726.0,Completed,25,False,False
2729,174,1,1,20251001,20260113.0,Completed,104,False,False
2730,174,1,1,20260101,20260226.0,Completed,56,False,False
2731,174,1,1,20260401,20260423.0,Completed,22,False,False
2732,174,1,1,20260701,20260715.0,Completed,14,False,False
2733,175,8,1,20240701,20240726.0,Completed,25,False,False
2734,175,8,1,20241001,20241014.0,Completed,13,False,False
2735,175,8,1,20250101,20250108.0,Completed,7,False,False
2736,175,8,1,20250401,20250415.0,Completed,14,False,False
2737,175,8,1,20250701,20250702.0,Completed,1,False,False
2738,175,8,1,20251001,20251019.0,Completed,18,False,False
2739,175,8,1,20260101,20260121.0,Completed,20,False,False
2740,175,8,1,20260401,20260405.0,Completed,4,False,False
2741,175,8,1,20260701,20260731.0,Completed,30,False,False
2742,176,7,1,20240701,20240727.0,Completed,26,False,False
2743,176,7,1,20241001,20241017.0,Completed,16,False,False
2744,176,7,1,20250101,20250107.0,Completed,6,False,False
2745,176,7,1,20250401,20250422.0,Completed,21,False,False
2746,176,7,1,20250701,20250711.0,Completed,10,False,False
2747,176,7,1,20251001,20251016.0,Completed,15,False,False
2748,176,7,1,20260101,20260123.0,Completed,22,False,False
2749,176,7,1,20260401,20260404.0,Completed,3,False,False
2750,176,7,1,20260701,20260703.0,Completed,2,False,False
2751,177,2,1,20240701,20240718.0,Completed,17,False,False
2752,177,2,1,20241001,20250101.0,Completed,92,False,False
2753,177,2,1,20250101,20250418.0,Completed,107,False,False
2754,177,2,1,20250401,20250506.0,Completed,35,False,False
2755,177,2,1,20250701,20250823.0,Completed,53,False,False
2756,177,2,1,20251001,20251026.0,Completed,25,False,False
2757,177,2,1,20260101,20260129.0,Completed,28,False,False
2758,177,2,1,20260401,20260423.0,Completed,22,False,False
2759,177,2,1,20260701,20260828.0,Completed,58,False,False
2760,177,3,1,20240701,20240914.0,Completed,75,False,False
2761,177,3,1,20241001,20241029.0,Completed,28,False,False
2762,177,3,1,20250101,20250129.0,Completed,28,False,False
2763,177,3,1,20250401,20250424.0,Completed,23,False,False
2764,177,3,1,20250701,20250915.0,Completed,76,False,False
2765,177,3,1,20251001,20251118.0,Completed,48,False,False
2766,177,3,1,20260101,20260112.0,Completed,11,False,False
2767,177,3,1,20260401,20260630.0,Completed,90,False,False
2768,177,3,1,20260701,20260703.0,Completed,2,False,False
2769,177,8,1,20240701,20240806.0,Completed,36,False,False
2770,177,8,1,20241001,20241028.0,Completed,27,False,False
2771,177,8,1,20250101,20250115.0,Completed,14,False,False
2772,177,8,1,20250401,20250415.0,Completed,14,False,False
2773,177,8,1,20250701,20250713.0,Completed,12,False,False
2774,177,8,1,20251001,20251007.0,Completed,6,False,False
2775,177,8,1,20260101,20260213.0,Completed,43,False,False
2776,177,8,1,20260401,20260414.0,Completed,13,False,False
2777,177,8,1,20260701,20260707.0,Completed,6,False,False
2778,178,8,1,20240701,20240811.0,Completed,41,False,False
2779,178,8,1,20241001,20241020.0,Completed,19,False,False
2780,178,8,1,20250101,20250121.0,Completed,20,False,False
2781,178,8,1,20250401,20250518.0,Completed,47,False,False
2782,178,8,1,20250701,20250723.0,Completed,22,False,False
2783,178,8,1,20251001,20251009.0,Completed,8,False,False
2784,178,8,1,20260101,20260123.0,Completed,22,False,False
2785,178,8,1,20260401,20260407.0,Completed,6,False,False
2786,178,8,1,20260701,20260710.0,Completed,9,False,False
2787,179,8,1,20240701,20240718.0,Completed,17,False,False
2788,179,8,1,20241001,20241027.0,Completed,26,False,False
2789,179,8,1,20250101,20250109.0,Completed,8,False,False
2790,179,8,1,20250401,20250413.0,Completed,12,False,False
2791,179,8,1,20250701,20250713.0,Completed,12,False,False
2792,179,8,1,20251001,20251030.0,Completed,29,False,False
2793,179,8,1,20260101,20260115.0,Completed,14,False,False
2794,179,8,1,20260401,20260516.0,Completed,45,False,False
2795,179,8,1,20260701,20260710.0,Completed,9,False,False
2796,180,1,1,20240701,20240718.0,Completed,17,False,False
2797,180,1,1,20241001,20241210.0,Completed,70,False,False
2798,180,1,1,20250101,20250211.0,Completed,41,False,False
2799,180,1,1,20250401,20250609.0,Completed,69,False,False
2800,180,1,1,20250701,20250709.0,Completed,8,False,False
2801,180,1,1,20251001,20251028.0,Completed,27,False,False
2802,180,1,1,20260101,20260204.0,Completed,34,False,False
2803,180,1,1,20260401,20260503.0,Completed,32,False,False
2804,180,1,1,20260701,20260725.0,Completed,24,False,False
2805,180,8,1,20240701,20240717.0,Completed,16,False,False
2806,180,8,1,20241001,20241017.0,Completed,16,False,False
2807,180,8,1,20250101,20250109.0,Completed,8,False,False
2808,180,8,1,20250401,20250430.0,Completed,29,False,False
2809,180,8,1,20250701,20250811.0,Completed,41,False,False
2810,180,8,1,20251001,20251024.0,Completed,23,False,False
2811,180,8,1,20260101,20260119.0,Completed,18,False,False
2812,180,8,1,20260401,20260414.0,Completed,13,False,False
2813,180,8,1,20260701,20260718.0,Completed,17,False,False
2814,181,7,1,20240701,20240719.0,Completed,18,False,False
2815,181,7,1,20241001,20241007.0,Completed,6,False,False
2816,181,7,1,20250101,20250129.0,Completed,28,False,False
2817,181,7,1,20250401,20250411.0,Completed,10,False,False
2818,181,8,1,20240701,20240806.0,Completed,36,False,False
2819,181,8,1,20241001,20241016.0,Completed,15,False,False
2820,181,8,1,20250101,20250129.0,Completed,28,False,False
2821,181,8,1,20250401,20250424.0,Completed,23,False,False
2822,182,8,1,20240701,20240705.0,Completed,4,False,False
2823,182,8,1,20241001,20241104.0,Completed,34,False,False
2824,182,8,1,20250101,20250108.0,Completed,7,False,False
2825,182,8,1,20250401,20250410.0,Completed,9,False,False
2826,182,8,1,20250701,20250711.0,Completed,10,False,False
2827,182,8,1,20251001,20251004.0,Completed,3,False,False
2828,182,8,1,20260101,20260117.0,Completed,16,False,False
2829,182,8,1,20260401,20260430.0,Completed,29,False,False
2830,182,8,1,20260701,20260806.0,Completed,36,False,False
2831,182,4,1,20240701,20240713.0,Completed,12,False,False
2832,182,4,1,20241001,20241015.0,Completed,14,False,False
2833,182,4,1,20250101,20250125.0,Completed,24,False,False
2834,182,4,1,20250401,20250413.0,Completed,12,False,False
2835,182,4,1,20250701,20250801.0,Completed,31,False,False
2836,182,4,1,20251001,20251014.0,Completed,13,False,False
2837,182,4,1,20260101,20260107.0,Completed,6,False,False
2838,182,4,1,20260401,20260417.0,Completed,16,False,False
2839,182,4,1,20260701,20260704.0,Completed,3,False,False
2840,183,7,1,20240701,20240717.0,Completed,16,False,False
2841,183,7,1,20241001,20241019.0,Completed,18,False,False
2842,183,7,1,20250101,20250108.0,Completed,7,False,False
2843,183,7,1,20250401,20250419.0,Completed,18,False,False
2844,183,7,1,20250701,20250712.0,Completed,11,False,False
2845,183,7,1,20251001,20251008.0,Completed,7,False,False
2846,183,7,1,20260101,20260104.0,Completed,3,False,False
2847,183,7,1,20260401,20260405.0,Completed,4,False,False
2848,183,7,1,20260701,20260809.0,Completed,39,False,False
2849,184,8,1,20240701,20240712.0,Completed,11,False,False
2850,184,8,1,20241001,20241019.0,Completed,18,False,False
2851,184,8,1,20250101,20250113.0,Completed,12,False,False
2852,184,8,1,20250401,20250511.0,Completed,40,False,False
2853,184,8,1,20250701,20250708.0,Completed,7,False,False
2854,184,8,1,20251001,20251015.0,Completed,14,False,False
2855,184,8,1,20260101,20260110.0,Completed,9,False,False
2856,184,8,1,20260401,20260429.0,Completed,28,False,False
2857,184,8,1,20260701,20260719.0,Completed,18,False,False
2858,185,2,1,20240701,20240729.0,Completed,28,False,False
2859,185,2,1,20241001,20241010.0,Completed,9,False,False
2860,186,9,1,20240701,20240822.0,Completed,52,False,False
2861,186,9,1,20241001,20241013.0,Completed,12,False,False
2862,186,9,1,20250101,20250107.0,Completed,6,False,False
2863,186,9,1,20250401,20250404.0,Completed,3,False,False
2864,186,9,1,20250701,20250705.0,Completed,4,False,False
2865,186,9,1,20251001,20251015.0,Completed,14,False,False
2866,186,9,1,20260101,20260129.0,Completed,28,False,False
2867,186,9,1,20260401,20260418.0,Completed,17,False,False
2868,186,9,1,20260701,20260704.0,Completed,3,False,False
2869,186,4,1,20240701,20240715.0,Completed,14,False,False
2870,186,4,1,20241001,20241104.0,Completed,34,False,False
2871,186,4,1,20250101,20250111.0,Completed,10,False,False
2872,186,4,1,20250401,20250418.0,Completed,17,False,False
2873,186,4,1,20250701,20250712.0,Completed,11,False,False
2874,186,4,1,20251001,20251021.0,Completed,20,False,False
2875,186,4,1,20260101,20260108.0,Completed,7,False,False
2876,186,4,1,20260401,20260402.0,Completed,1,False,False
2877,186,4,1,20260701,20260706.0,Completed,5,False,False
2878,186,2,1,20240701,20240720.0,Completed,19,False,False
2879,186,2,1,20241001,20241027.0,Completed,26,False,False
2880,186,2,1,20250101,20250120.0,Completed,19,False,False
2881,186,2,1,20250401,20250420.0,Completed,19,False,False
2882,186,2,1,20250701,20250827.0,Completed,57,False,False
2883,186,2,1,20251001,20251012.0,Completed,11,False,False
2884,186,2,1,20260101,20260129.0,Completed,28,False,False
2885,186,2,1,20260401,20260408.0,Completed,7,False,False
2886,186,2,1,20260701,20260816.0,Completed,46,False,False
2887,187,1,1,20240701,20240803.0,Completed,33,False,False
2888,187,1,1,20241001,20250111.0,Completed,102,False,False
2889,187,1,1,20250101,20250111.0,Completed,10,False,False
2890,187,1,1,20250401,20250622.0,Completed,82,False,False
2891,187,1,1,20250701,20250713.0,Completed,12,False,False
2892,187,1,1,20251001,20251022.0,Completed,21,False,False
2893,187,1,1,20260101,20260109.0,Completed,8,False,False
2894,187,1,1,20260401,20260711.0,Completed,101,False,False
2895,187,1,1,20260701,20260807.0,Completed,37,False,False
2896,188,6,1,20240701,20240720.0,Completed,19,False,False
2897,188,6,1,20241001,20241007.0,Completed,6,False,False
2898,188,6,1,20250101,20250102.0,Completed,1,False,False
2899,188,10,1,20240701,20240711.0,Completed,10,False,False
2900,188,10,1,20241001,20241009.0,Completed,8,False,False
2901,188,10,1,20250101,20250103.0,Completed,2,False,False
2902,189,1,1,20240701,20240722.0,Completed,21,False,False
2903,189,1,1,20241001,20241029.0,Completed,28,False,False
2904,189,1,1,20250101,20250209.0,Completed,39,False,False
2905,189,1,1,20250401,20250403.0,Completed,2,False,False
2906,189,1,1,20250701,20250709.0,Completed,8,False,False
2907,189,1,1,20251001,20251014.0,Completed,13,False,False
2908,189,1,1,20260101,20260228.0,Completed,58,False,False
2909,189,1,1,20260401,20260528.0,Completed,57,False,False
2910,189,1,1,20260701,20260806.0,Completed,36,False,False
2911,190,4,1,20240701,20240711.0,Completed,10,False,False
2912,190,4,1,20241001,20241031.0,Completed,30,False,False
2913,190,4,1,20250101,20250117.0,Completed,16,False,False
2914,190,4,1,20250401,20250430.0,Completed,29,False,False
2915,190,4,1,20250701,20250719.0,Completed,18,False,False
2916,190,4,1,20251001,20251003.0,Completed,2,False,False
2917,190,4,1,20260101,20260102.0,Completed,1,False,False
2918,190,4,1,20260401,20260410.0,Completed,9,False,False
2919,190,4,1,20260701,20260726.0,Completed,25,False,False
2920,190,2,1,20240701,20240718.0,Completed,17,False,False
2921,190,2,1,20241001,20241209.0,Completed,69,False,False
2922,190,2,1,20250101,20250217.0,Completed,47,False,False
2923,190,2,1,20250401,20250605.0,Completed,65,False,False
2924,190,2,1,20250701,20250720.0,Completed,19,False,False
2925,190,2,1,20251001,20251012.0,Completed,11,False,False
2926,190,2,1,20260101,20260111.0,Completed,10,False,False
2927,190,2,1,20260401,20260511.0,Completed,40,False,False
2928,190,2,1,20260701,20260706.0,Completed,5,False,False
2929,191,1,1,20240701,20240707.0,Completed,6,False,False
2930,191,1,1,20241001,20241017.0,Completed,16,False,False
2931,191,1,1,20250101,20250202.0,Completed,32,False,False
2932,191,1,1,20250401,20250414.0,Completed,13,False,False
2933,191,1,1,20250701,20250828.0,Completed,58,False,False
2934,191,1,1,20251001,20251205.0,Completed,65,False,False
2935,191,1,1,20260101,20260102.0,Completed,1,False,False
2936,191,1,1,20260401,20260508.0,Completed,37,False,False
2937,191,1,1,20260701,20260718.0,Completed,17,False,False
2938,191,5,1,20240701,20240812.0,Completed,42,False,False
2939,191,5,1,20241001,20241101.0,Completed,31,False,False
2940,191,5,1,20250101,20250126.0,Completed,25,False,False
2941,191,5,1,20250401,20250421.0,Completed,20,False,False
2942,191,5,1,20250701,20250706.0,Completed,5,False,False
2943,191,5,1,20251001,20251231.0,Completed,91,False,False
2944,191,5,1,20260101,20260108.0,Completed,7,False,False
2945,191,5,1,20260401,20260607.0,Completed,67,False,False
2946,191,5,1,20260701,20260806.0,Completed,36,False,False
2947,191,8,1,20240701,20240710.0,Completed,9,False,False
